id,date,category,cases,deaths,intensive,DISCHARGED,HOSPITALIZED,HOSPITALIZED_IN_ICU,PASSED_AWAY,RECOVERED,TREATED_AT_HOME
1847,2021-07-06,40-64,173196,1995,68,0,0,0,0,0,0
1848,2021-07-06,65+,64698,10667,97,0,0,0,0,0,0
1849,2021-07-07,0-17,38877,3,0,0,0,0,0,0,0
1850,2021-07-07,18-39,148925,89,3,0,0,0,0,0,0
1851,2021-07-07,40-64,173472,1998,63,0,0,0,0,0,0
1852,2021-07-07,65+,64739,10673,93,0,0,0,0,0,0
1853,2021-07-08,0-17,39225,3,0,0,0,0,0,0,0
1854,2021-07-08,18-39,150317,89,3,0,0,0,0,0,0
1855,2021-07-08,40-64,173767,1999,61,0,0,0,0,0,0
1856,2021-07-08,65+,64776,10682,89,0,0,0,0,0,0
1857,2021-07-09,0-17,39592,3,0,0,0,0,0,0,0
1858,2021-07-09,18-39,151611,89,2,0,0,0,0,0,0
1859,2021-07-09,40-64,174057,2002,58,0,0,0,0,0,0
1860,2021-07-09,65+,64828,10691,81,0,0,0,0,0,0
1861,2021-07-10,0-17,40028,3,0,0,0,0,0,0,0
1862,2021-07-10,18-39,153111,89,3,0,0,0,0,0,0
1863,2021-07-10,40-64,174382,2002,56,0,0,0,0,0,0
1864,2021-07-10,65+,64892,10693,83,0,0,0,0,0,0
1865,2021-07-11,0-17,40321,3,0,0,0,0,0,0,0
1866,2021-07-11,18-39,154011,89,3,0,0,0,0,0,0
1867,2021-07-11,40-64,174617,2003,56,0,0,0,0,0,0
1868,2021-07-11,65+,64930,10697,83,0,0,0,0,0,0
1869,2021-07-12,0-17,40818,3,0,0,0,0,0,0,0
1870,2021-07-12,18-39,155170,89,3,0,0,0,0,0,0
1871,2021-07-12,40-64,174994,2004,56,0,0,0,0,0,0
1872,2021-07-12,65+,64975,10706,80,0,0,0,0,0,0
1873,2021-07-13,0-17,41522,3,0,0,0,0,0,0,0
1874,2021-07-13,18-39,157389,89,3,0,0,0,0,0,0
1875,2021-07-13,40-64,175881,2004,56,0,0,0,0,0,0
1876,2021-07-13,65+,65081,10710,74,0,0,0,0,0,0
1877,2021-07-14,0-17,42117,3,0,0,0,0,0,0,0
1878,2021-07-14,18-39,159084,89,3,0,0,0,0,0,0
1879,2021-07-14,40-64,176445,2004,56,0,0,0,0,0,0
1880,2021-07-14,65+,65163,10717,76,0,0,0,0,0,0
1881,2021-07-15,0-17,42655,3,0,0,0,0,0,0,0
1882,2021-07-15,18-39,160755,89,3,0,0,0,0,0,0
1883,2021-07-15,40-64,176958,2005,54,0,0,0,0,0,0
1884,2021-07-15,65+,65244,10722,75,0,0,0,0,0,0
1885,2021-07-16,0-17,43196,3,0,0,0,0,0,0,0
1886,2021-07-16,18-39,162241,89,3,0,0,0,0,0,0
1887,2021-07-16,40-64,177542,2007,51,0,0,0,0,0,0
1888,2021-07-16,65+,65328,10734,69,0,0,0,0,0,0
1889,2021-07-17,0-17,43664,3,0,0,0,0,0,0,0
1890,2021-07-17,18-39,163658,89,3,0,0,0,0,0,0
1891,2021-07-17,40-64,178104,2011,52,0,0,0,0,0,0
1892,2021-07-17,65+,65435,10737,69,0,0,0,0,0,0
1893,2021-07-18,0-17,43956,3,0,0,0,0,0,0,0
1894,2021-07-18,18-39,164517,89,3,0,0,0,0,0,0
1895,2021-07-18,40-64,178459,2011,54,0,0,0,0,0,0
1896,2021-07-18,65+,65487,10747,66,0,0,0,0,0,0
1897,2021-07-19,0-17,44315,3,0,0,0,0,0,0,0
1898,2021-07-19,18-39,165417,89,3,0,0,0,0,0,0
1899,2021-07-19,40-64,178958,2013,51,0,0,0,0,0,0
1900,2021-07-19,65+,65576,10753,69,0,0,0,0,0,0
1901,2021-07-20,0-17,45003,3,0,0,0,0,0,0,0
1902,2021-07-20,18-39,167638,89,3,0,0,0,0,0,0
1903,2021-07-20,40-64,180176,2016,52,0,0,0,0,0,0
1904,2021-07-20,65+,65791,10759,66,0,0,0,0,0,0
1905,2021-07-21,0-17,45544,3,0,0,0,0,0,0,0
1906,2021-07-21,18-39,169176,89,3,0,0,0,0,0,0
1907,2021-07-21,40-64,180907,2016,56,0,0,0,0,0,0
1908,2021-07-21,65+,65949,10762,66,0,0,0,0,0,0
1909,2021-07-22,0-17,46051,3,0,0,0,0,0,0,0
1910,2021-07-22,18-39,170523,89,3,0,0,0,0,0,0
1911,2021-07-22,40-64,181536,2017,56,0,0,0,0,0,0
1912,2021-07-22,65+,66066,10766,67,0,0,0,0,0,0
1913,2021-07-23,0-17,46644,3,0,0,0,0,0,0,0
1914,2021-07-23,18-39,171977,89,4,0,0,0,0,0,0
1915,2021-07-23,40-64,182214,2019,58,0,0,0,0,0,0
1916,2021-07-23,65+,66192,10771,68,0,0,0,0,0,0
1917,2021-07-24,0-17,47186,3,0,0,0,0,0,0,0
1918,2021-07-24,18-39,173277,89,5,0,0,0,0,0,0
1919,2021-07-24,40-64,182745,2020,59,0,0,0,0,0,0
1920,2021-07-24,65+,66291,10778,69,0,0,0,0,0,0
1921,2021-07-25,0-17,47575,3,0,0,0,0,0,0,0
1922,2021-07-25,18-39,174033,90,5,0,0,0,0,0,0
1923,2021-07-25,40-64,183081,2023,61,0,0,0,0,0,0
1924,2021-07-25,65+,66371,10782,68,0,0,0,0,0,0
1925,2021-07-26,0-17,48074,3,0,0,0,0,0,0,0
1926,2021-07-26,18-39,175024,90,5,0,0,0,0,0,0
1927,2021-07-26,40-64,183558,2023,65,0,0,0,0,0,0
1928,2021-07-26,65+,66465,10787,77,0,0,0,0,0,0
1929,2021-07-27,0-17,48956,3,0,0,0,0,0,0,0
1930,2021-07-27,18-39,177057,90,6,0,0,0,0,0,0
1931,2021-07-27,40-64,184606,2024,64,0,0,0,0,0,0
1932,2021-07-27,65+,66676,10794,72,0,0,0,0,0,0
1933,2021-07-28,0-17,49574,3,0,0,0,0,0,0,0
1934,2021-07-28,18-39,178489,90,6,0,0,0,0,0,0
1935,2021-07-28,40-64,185273,2027,65,0,0,0,0,0,0
1936,2021-07-28,65+,66840,10806,73,0,0,0,0,0,0
1937,2021-07-29,0-17,50185,3,0,0,0,0,0,0,0
1938,2021-07-29,18-39,179827,90,9,0,0,0,0,0,0
1939,2021-07-29,40-64,185895,2030,67,0,0,0,0,0,0
1940,2021-07-29,65+,66966,10812,81,0,0,0,0,0,0
1941,2021-07-30,0-17,50762,3,0,0,0,0,0,0,0
1942,2021-07-30,18-39,181294,91,7,0,0,0,0,0,0
1943,2021-07-30,40-64,186546,2031,70,0,0,0,0,0,0
1944,2021-07-30,65+,67114,10823,88,0,0,0,0,0,0
1945,2021-07-31,0-17,51363,3,0,0,0,0,0,0,0
1946,2021-07-31,18-39,182690,91,10,0,0,0,0,0,0
1947,2021-07-31,40-64,187171,2031,73,0,0,0,0,0,0
1948,2021-07-31,65+,67244,10840,89,0,0,0,0,0,0
1949,2021-08-01,0-17,51694,3,0,0,0,0,0,0,0
1950,2021-08-01,18-39,183466,91,10,0,0,0,0,0,0
1951,2021-08-01,40-64,187562,2031,77,0,0,0,0,0,0
1952,2021-08-01,65+,67349,10850,89,0,0,0,0,0,0
1953,2021-08-02,0-17,52115,3,0,0,0,0,0,0,0
1954,2021-08-02,18-39,184497,91,11,0,0,0,0,0,0
1955,2021-08-02,40-64,188139,2031,83,0,0,0,0,0,0
1956,2021-08-02,65+,67477,10858,94,0,0,0,0,0,0
1957,2021-08-03,0-17,52821,3,0,0,0,0,0,0,0
1958,2021-08-03,18-39,186463,91,11,0,0,0,0,0,0
1959,2021-08-03,40-64,189184,2035,84,0,0,0,0,0,0
1960,2021-08-03,65+,67728,10868,96,0,0,0,0,0,0
1961,2021-08-04,0-17,53373,3,0,0,0,0,0,0,0
1962,2021-08-04,18-39,187899,91,11,0,0,0,0,0,0
1963,2021-08-04,40-64,189877,2040,85,0,0,0,0,0,0
1964,2021-08-04,65+,67903,10879,96,0,0,0,0,0,0
1965,2021-08-05,0-17,53868,3,0,0,0,0,0,0,0
1966,2021-08-05,18-39,189314,91,12,0,0,0,0,0,0
1967,2021-08-05,40-64,190550,2041,87,0,0,0,0,0,0
1968,2021-08-05,65+,68108,10891,93,0,0,0,0,0,0
1969,2021-08-06,0-17,54401,3,1,0,0,0,0,0,0
1970,2021-08-06,18-39,190713,91,12,0,0,0,0,0,0
1971,2021-08-06,40-64,191342,2050,84,0,0,0,0,0,0
1972,2021-08-06,65+,68308,10904,94,0,0,0,0,0,0
1973,2021-08-07,0-17,54980,3,1,0,0,0,0,0,0
1974,2021-08-07,18-39,191962,91,12,0,0,0,0,0,0
1975,2021-08-07,40-64,192064,2051,89,0,0,0,0,0,0
1976,2021-08-07,65+,68503,10913,96,0,0,0,0,0,0
1977,2021-08-08,0-17,55407,3,1,0,0,0,0,0,0
1978,2021-08-08,18-39,192765,91,12,0,0,0,0,0,0
1979,2021-08-08,40-64,192561,2055,89,0,0,0,0,0,0
1980,2021-08-08,65+,68629,10926,102,0,0,0,0,0,0
1981,2021-08-09,0-17,55975,3,1,0,0,0,0,0,0
1982,2021-08-09,18-39,193861,91,12,0,0,0,0,0,0
1983,2021-08-09,40-64,193271,2059,88,0,0,0,0,0,0
1984,2021-08-09,65+,68847,10944,106,0,0,0,0,0,0
1985,2021-08-10,0-17,56944,3,1,0,0,0,0,0,0
1986,2021-08-10,18-39,195833,92,12,0,0,0,0,0,0
1987,2021-08-10,40-64,194616,2060,95,0,0,0,0,0,0
1988,2021-08-10,65+,69174,10963,111,0,0,0,0,0,0
1989,2021-08-11,0-17,57726,3,1,0,0,0,0,0,0
1990,2021-08-11,18-39,197268,92,13,0,0,0,0,0,0
1991,2021-08-11,40-64,195577,2063,94,0,0,0,0,0,0
1992,2021-08-11,65+,69468,10980,118,0,0,0,0,0,0
1993,2021-08-12,0-17,58561,3,1,0,0,0,0,0,0
1994,2021-08-12,18-39,198838,92,14,0,0,0,0,0,0
1995,2021-08-12,40-64,196494,2065,105,0,0,0,0,0,0
1996,2021-08-12,65+,69749,10998,120,0,0,0,0,0,0
1997,2021-08-13,0-17,59339,3,1,0,0,0,0,0,0
1998,2021-08-13,18-39,200326,92,14,0,0,0,0,0,0
1999,2021-08-13,40-64,197452,2070,102,0,0,0,0,0,0
2000,2021-08-13,65+,70017,11017,118,0,0,0,0,0,0
2001,2021-08-14,0-17,60090,3,1,0,0,0,0,0,0
2002,2021-08-14,18-39,201681,94,14,0,0,0,0,0,0
2003,2021-08-14,40-64,198366,2072,101,0,0,0,0,0,0
2004,2021-08-14,65+,70266,11037,120,0,0,0,0,0,0
2005,2021-08-15,0-17,60500,3,1,0,0,0,0,0,0
2006,2021-08-15,18-39,202485,94,14,0,0,0,0,0,0
2007,2021-08-15,40-64,198896,2073,105,0,0,0,0,0,0
2008,2021-08-15,65+,70409,11053,121,0,0,0,0,0,0
2009,2021-08-16,0-17,60949,3,1,0,0,0,0,0,0
2010,2021-08-16,18-39,203435,94,13,0,0,0,0,0,0
2011,2021-08-16,40-64,199676,2075,111,0,0,0,0,0,0
2012,2021-08-16,65+,70666,11065,125,0,0,0,0,0,0
2013,2021-08-17,0-17,61870,3,0,0,0,0,0,0,0
2014,2021-08-17,18-39,205271,95,13,0,0,0,0,0,0
2015,2021-08-17,40-64,200953,2076,116,0,0,0,0,0,0
2016,2021-08-17,65+,71050,11079,129,0,0,0,0,0,0
2017,2021-08-18,0-17,62514,3,0,0,0,0,0,0,0
2018,2021-08-18,18-39,206661,95,13,0,0,0,0,0,0
2019,2021-08-18,40-64,201983,2080,128,0,0,0,0,0,0
2020,2021-08-18,65+,71423,11100,141,0,0,0,0,0,0
2021,2021-08-19,0-17,63180,3,0,0,0,0,0,0,0
2022,2021-08-19,18-39,208057,95,12,0,0,0,0,0,0
2023,2021-08-19,40-64,202899,2083,130,0,0,0,0,0,0
2024,2021-08-19,65+,71718,11117,144,0,0,0,0,0,0
2025,2021-08-20,0-17,63859,3,1,0,0,0,0,0,0
2026,2021-08-20,18-39,209596,95,13,0,0,0,0,0,0
2027,2021-08-20,40-64,203913,2085,140,0,0,0,0,0,0
2028,2021-08-20,65+,72082,11145,142,0,0,0,0,0,0
2029,2021-08-21,0-17,64493,3,1,0,0,0,0,0,0
2030,2021-08-21,18-39,210946,95,15,0,0,0,0,0,0
2031,2021-08-21,40-64,204822,2090,147,0,0,0,0,0,0
2032,2021-08-21,65+,72373,11163,154,0,0,0,0,0,0
2033,2021-08-22,0-17,64868,3,1,0,0,0,0,0,0
2034,2021-08-22,18-39,211767,96,14,0,0,0,0,0,0
2035,2021-08-22,40-64,205383,2095,147,0,0,0,0,0,0
2036,2021-08-22,65+,72563,11190,156,0,0,0,0,0,0
2037,2021-08-23,0-17,65336,3,1,0,0,0,0,0,0
2038,2021-08-23,18-39,212909,96,13,0,0,0,0,0,0
2039,2021-08-23,40-64,206153,2102,148,0,0,0,0,0,0
2040,2021-08-23,65+,72810,11221,157,0,0,0,0,0,0
2041,2021-08-24,0-17,66273,3,1,0,0,0,0,0,0
2042,2021-08-24,18-39,214971,96,12,0,0,0,0,0,0
2043,2021-08-24,40-64,207695,2108,148,0,0,0,0,0,0
2044,2021-08-24,65+,73270,11259,165,0,0,0,0,0,0
2045,2021-08-25,0-17,66894,3,1,0,0,0,0,0,0
2046,2021-08-25,18-39,216364,96,11,0,0,0,0,0,0
2047,2021-08-25,40-64,208624,2112,153,0,0,0,0,0,0
2048,2021-08-25,65+,73591,11298,167,0,0,0,0,0,0
2049,2021-08-26,0-17,67560,3,1,0,0,0,0,0,0
2050,2021-08-26,18-39,217813,96,12,0,0,0,0,0,0
2051,2021-08-26,40-64,209743,2116,155,0,0,0,0,0,0
2052,2021-08-26,65+,73885,11324,168,0,0,0,0,0,0
2053,2021-08-27,0-17,68136,3,1,0,0,0,0,0,0
2054,2021-08-27,18-39,219085,96,13,0,0,0,0,0,0
2055,2021-08-27,40-64,210678,2118,157,0,0,0,0,0,0
2056,2021-08-27,65+,74169,11344,166,0,0,0,0,0,0
2057,2021-08-28,0-17,68763,3,1,0,0,0,0,0,0
2058,2021-08-28,18-39,220276,96,13,0,0,0,0,0,0
2059,2021-08-28,40-64,211641,2123,156,0,0,0,0,0,0
2060,2021-08-28,65+,74448,11377,163,0,0,0,0,0,0
2061,2021-08-29,0-17,69059,3,1,0,0,0,0,0,0
2062,2021-08-29,18-39,220909,96,14,0,0,0,0,0,0
2063,2021-08-29,40-64,212150,2132,155,0,0,0,0,0,0
2064,2021-08-29,65+,74591,11405,164,0,0,0,0,0,0
2065,2021-08-30,0-17,69521,3,1,0,0,0,0,0,0
2066,2021-08-30,18-39,221774,96,13,0,0,0,0,0,0
2067,2021-08-30,40-64,212947,2134,156,0,0,0,0,0,0
2068,2021-08-30,65+,74809,11423,168,0,0,0,0,0,0
2069,2021-08-31,0-17,70356,3,1,0,0,0,0,0,0
2070,2021-08-31,18-39,223458,97,13,0,0,0,0,0,0
2071,2021-08-31,40-64,214340,2139,160,0,0,0,0,0,0
2072,2021-08-31,65+,75203,11452,170,0,0,0,0,0,0
2073,2021-09-01,0-17,70885,3,1,0,0,0,0,0,0
2074,2021-09-01,18-39,224562,97,12,0,0,0,0,0,0
2075,2021-09-01,40-64,215306,2153,156,0,0,0,0,0,0
2076,2021-09-01,65+,75471,11490,177,0,0,0,0,0,0
2077,2021-09-02,0-17,71483,3,1,0,0,0,0,0,0
2078,2021-09-02,18-39,225683,97,13,0,0,0,0,0,0
2079,2021-09-02,40-64,216159,2157,165,0,0,0,0,0,0
2080,2021-09-02,65+,75735,11520,183,0,0,0,0,0,0
2081,2021-09-03,0-17,72031,3,1,0,0,0,0,0,0
2082,2021-09-03,18-39,226710,98,14,0,0,0,0,0,0
2083,2021-09-03,40-64,217049,2162,166,0,0,0,0,0,0
2084,2021-09-03,65+,75984,11550,183,0,0,0,0,0,0
2085,2021-09-04,0-17,72491,3,1,0,0,0,0,0,0
2086,2021-09-04,18-39,227508,98,15,0,0,0,0,0,0
2087,2021-09-04,40-64,217822,2172,177,0,0,0,0,0,0
2088,2021-09-04,65+,76235,11570,188,0,0,0,0,0,0
2089,2021-09-05,0-17,72741,3,1,0,0,0,0,0,0
2090,2021-09-05,18-39,227965,99,17,0,0,0,0,0,0
2091,2021-09-05,40-64,218250,2175,177,0,0,0,0,0,0
2092,2021-09-05,65+,76384,11609,186,0,0,0,0,0,0
2093,2021-09-06,0-17,73083,3,1,0,0,0,0,0,0
2094,2021-09-06,18-39,228604,100,17,0,0,0,0,0,0
2095,2021-09-06,40-64,218856,2182,173,0,0,0,0,0,0
2096,2021-09-06,65+,76561,11648,188,0,0,0,0,0,0
2097,2021-09-07,0-17,73781,3,1,0,0,0,0,0,0
2098,2021-09-07,18-39,229821,100,16,0,0,0,0,0,0
2099,2021-09-07,40-64,220043,2192,170,0,0,0,0,0,0
2100,2021-09-07,65+,76901,11676,201,0,0,0,0,0,0
2101,2021-09-08,0-17,74184,3,1,0,0,0,0,0,0
2102,2021-09-08,18-39,230618,100,16,0,0,0,0,0,0
2103,2021-09-08,40-64,220798,2197,170,0,0,0,0,0,0
2104,2021-09-08,65+,77144,11714,203,0,0,0,0,0,0
2105,2021-09-09,0-17,74665,3,1,0,0,0,0,0,0
2106,2021-09-09,18-39,231359,101,15,0,0,0,0,0,0
2107,2021-09-09,40-64,221500,2203,171,0,0,0,0,0,0
2108,2021-09-09,65+,77383,11753,197,0,0,0,0,0,0
2109,2021-09-10,0-17,75111,3,1,0,0,0,0,0,0
2110,2021-09-10,18-39,232085,101,16,0,0,0,0,0,0
2111,2021-09-10,40-64,222220,2211,167,0,0,0,0,0,0
2112,2021-09-10,65+,77618,11787,194,0,0,0,0,0,0
2113,2021-09-11,0-17,75592,3,1,0,0,0,0,0,0
2114,2021-09-11,18-39,232856,101,17,0,0,0,0,0,0
2115,2021-09-11,40-64,222919,2214,172,0,0,0,0,0,0
2116,2021-09-11,65+,77857,11823,185,0,0,0,0,0,0
2117,2021-09-12,0-17,75890,3,1,0,0,0,0,0,0
2118,2021-09-12,18-39,233318,102,17,0,0,0,0,0,0
2119,2021-09-12,40-64,223374,2216,175,0,0,0,0,0,0
2120,2021-09-12,65+,77962,11848,185,0,0,0,0,0,0
2121,2021-09-13,0-17,76277,3,1,0,0,0,0,0,0
2122,2021-09-13,18-39,233873,102,16,0,0,0,0,0,0
2123,2021-09-13,40-64,223891,2226,174,0,0,0,0,0,0
2124,2021-09-13,65+,78111,11892,188,0,0,0,0,0,0
2125,2021-09-14,0-17,77082,3,1,0,0,0,0,0,0
2126,2021-09-14,18-39,235131,103,16,0,0,0,0,0,0
2127,2021-09-14,40-64,225105,2235,170,0,0,0,0,0,0
2128,2021-09-14,65+,78422,11927,182,0,0,0,0,0,0
2129,2021-09-15,0-17,77649,3,1,0,0,0,0,0,0
2130,2021-09-15,18-39,235934,103,16,0,0,0,0,0,0
2131,2021-09-15,40-64,225880,2243,168,0,0,0,0,0,0
2132,2021-09-15,65+,78683,11962,179,0,0,0,0,0,0
2133,2021-09-16,0-17,78216,3,1,0,0,0,0,0,0
2134,2021-09-16,18-39,236671,104,15,0,0,0,0,0,0
2135,2021-09-16,40-64,226653,2250,166,0,0,0,0,0,0
2136,2021-09-16,65+,78933,11997,177,0,0,0,0,0,0
2137,2021-09-17,0-17,78776,3,1,0,0,0,0,0,0
2138,2021-09-17,18-39,237387,104,16,0,0,0,0,0,0
2139,2021-09-17,40-64,227364,2258,164,0,0,0,0,0,0
2140,2021-09-17,65+,79177,12029,171,0,0,0,0,0,0
2141,2021-09-18,0-17,79362,3,1,0,0,0,0,0,0
2142,2021-09-18,18-39,238057,104,15,0,0,0,0,0,0
2143,2021-09-18,40-64,228069,2264,165,0,0,0,0,0,0
2144,2021-09-18,65+,79405,12062,167,0,0,0,0,0,0
2145,2021-09-19,0-17,79702,3,1,0,0,0,0,0,0
2146,2021-09-19,18-39,238486,104,15,0,0,0,0,0,0
2147,2021-09-19,40-64,228469,2273,161,0,0,0,0,0,0
2148,2021-09-19,65+,79521,12086,171,0,0,0,0,0,0
2149,2021-09-20,0-17,80283,3,1,0,0,0,0,0,0
2150,2021-09-20,18-39,239130,104,12,0,0,0,0,0,0
2151,2021-09-20,40-64,229165,2276,157,0,0,0,0,0,0
2152,2021-09-20,65+,79724,12122,172,0,0,0,0,0,0
2153,2021-09-21,0-17,81286,3,0,0,0,0,0,0,0
2154,2021-09-21,18-39,240264,104,14,0,0,0,0,0,0
2155,2021-09-21,40-64,230346,2286,152,0,0,0,0,0,0
2156,2021-09-21,65+,80100,12155,167,0,0,0,0,0,0
2157,2021-09-22,0-17,81979,3,0,0,0,0,0,0,0
2158,2021-09-22,18-39,240962,104,14,0,0,0,0,0,0
2159,2021-09-22,40-64,231043,2293,151,0,0,0,0,0,0
2160,2021-09-22,65+,80341,12175,168,0,0,0,0,0,0
2161,2021-09-23,0-17,82561,3,0,0,0,0,0,0,0
2162,2021-09-23,18-39,241626,105,12,0,0,0,0,0,0
2163,2021-09-23,40-64,231687,2298,152,0,0,0,0,0,0
2164,2021-09-23,65+,80601,12200,167,0,0,0,0,0,0
2165,2021-09-24,0-17,83218,3,0,0,0,0,0,0,0
2166,2021-09-24,18-39,242187,106,12,0,0,0,0,0,0
2167,2021-09-24,40-64,232301,2304,150,0,0,0,0,0,0
2168,2021-09-24,65+,80802,12226,169,0,0,0,0,0,0
2169,2021-09-25,0-17,83708,3,0,0,0,0,0,0,0
2170,2021-09-25,18-39,242763,107,11,0,0,0,0,0,0
2171,2021-09-25,40-64,232877,2305,153,0,0,0,0,0,0
2172,2021-09-25,65+,80974,12240,169,0,0,0,0,0,0
2173,2021-09-26,0-17,84011,3,0,0,0,0,0,0,0
2174,2021-09-26,18-39,243089,108,12,0,0,0,0,0,0
2175,2021-09-26,40-64,233211,2310,149,0,0,0,0,0,0
2176,2021-09-26,65+,81111,12258,176,0,0,0,0,0,0
2177,2021-09-27,0-17,84631,3,0,0,0,0,0,0,0
2178,2021-09-27,18-39,243678,109,11,0,0,0,0,0,0
2179,2021-09-27,40-64,233928,2324,143,0,0,0,0,0,0
2180,2021-09-27,65+,81308,12291,169,0,0,0,0,0,0
2181,2021-09-28,0-17,85633,3,0,0,0,0,0,0,0
2182,2021-09-28,18-39,244620,109,11,0,0,0,0,0,0
2183,2021-09-28,40-64,234927,2330,139,0,0,0,0,0,0
2184,2021-09-28,65+,81653,12309,172,0,0,0,0,0,0
2185,2021-09-29,0-17,86216,3,0,0,0,0,0,0,0
2186,2021-09-29,18-39,245298,109,12,0,0,0,0,0,0
2187,2021-09-29,40-64,235585,2337,141,0,0,0,0,0,0
2188,2021-09-29,65+,81891,12346,170,0,0,0,0,0,0
2189,2021-09-30,0-17,86823,3,0,0,0,0,0,0,0
2190,2021-09-30,18-39,245967,109,11,0,0,0,0,0,0
2191,2021-09-30,40-64,236287,2342,145,0,0,0,0,0,0
2192,2021-09-30,65+,82144,12374,170,0,0,0,0,0,0
2193,2021-10-01,0-17,87617,3,0,0,0,0,0,0,0
2194,2021-10-01,18-39,246665,109,11,0,0,0,0,0,0
2195,2021-10-01,40-64,237110,2346,148,0,0,0,0,0,0
2196,2021-10-01,65+,82429,12402,170,0,0,0,0,0,0
2197,2021-10-02,0-17,88060,3,0,0,0,0,0,0,0
2198,2021-10-02,18-39,247234,109,11,0,0,0,0,0,0
2199,2021-10-02,40-64,237697,2351,147,0,0,0,0,0,0
2200,2021-10-02,65+,82628,12426,174,0,0,0,0,0,0
2201,2021-10-03,0-17,88368,3,0,0,0,0,0,0,0
2202,2021-10-03,18-39,247581,109,11,0,0,0,0,0,0
2203,2021-10-03,40-64,238073,2357,146,0,0,0,0,0,0
2204,2021-10-03,65+,82739,12451,175,0,0,0,0,0,0
2205,2021-10-04,0-17,88982,3,0,0,0,0,0,0,0
2206,2021-10-04,18-39,248194,110,11,0,0,0,0,0,0
2207,2021-10-04,40-64,238763,2365,148,0,0,0,0,0,0
2208,2021-10-04,65+,82947,12478,183,0,0,0,0,0,0
2209,2021-10-05,0-17,89888,3,0,0,0,0,0,0,0
2210,2021-10-05,18-39,249071,110,11,0,0,0,0,0,0
2211,2021-10-05,40-64,239735,2370,144,0,0,0,0,0,0
2212,2021-10-05,65+,83276,12508,179,0,0,0,0,0,0
2213,2021-10-06,0-17,90557,3,0,0,0,0,0,0,0
2214,2021-10-06,18-39,249703,111,11,0,0,0,0,0,0
2215,2021-10-06,40-64,240446,2375,144,0,0,0,0,0,0
2216,2021-10-06,65+,83558,12523,192,0,0,0,0,0,0
2217,2021-10-07,0-17,91152,3,0,0,0,0,0,0,0
2218,2021-10-07,18-39,250352,111,11,0,0,0,0,0,0
2219,2021-10-07,40-64,241189,2379,137,0,0,0,0,0,0
2220,2021-10-07,65+,83800,12549,187,0,0,0,0,0,0
2221,2021-10-08,0-17,91787,3,0,0,0,0,0,0,0
2222,2021-10-08,18-39,251008,111,10,0,0,0,0,0,0
2223,2021-10-08,40-64,241945,2388,130,0,0,0,0,0,0
2224,2021-10-08,65+,84028,12567,194,0,0,0,0,0,0
2225,2021-10-09,0-17,92315,3,0,0,0,0,0,0,0
2226,2021-10-09,18-39,251669,111,9,0,0,0,0,0,0
2227,2021-10-09,40-64,242662,2397,124,0,0,0,0,0,0
2228,2021-10-09,65+,84284,12594,198,0,0,0,0,0,0
2229,2021-10-10,0-17,92631,3,0,0,0,0,0,0,0
2230,2021-10-10,18-39,252081,111,9,0,0,0,0,0,0
2231,2021-10-10,40-64,243106,2401,128,0,0,0,0,0,0
2232,2021-10-10,65+,84433,12620,196,0,0,0,0,0,0
2233,2021-10-11,0-17,93238,3,0,0,0,0,0,0,0
2234,2021-10-11,18-39,252738,111,9,0,0,0,0,0,0
2235,2021-10-11,40-64,243933,2406,131,0,0,0,0,0,0
2236,2021-10-11,65+,84700,12657,191,0,0,0,0,0,0
2237,2021-10-12,0-17,94099,3,0,0,0,0,0,0,0
2238,2021-10-12,18-39,253717,111,15,0,0,0,0,0,0
2239,2021-10-12,40-64,244970,2414,130,0,0,0,0,0,0
2240,2021-10-12,65+,85061,12682,191,0,0,0,0,0,0
2241,2021-10-13,0-17,94712,3,0,0,0,0,0,0,0
2242,2021-10-13,18-39,254404,111,15,0,0,0,0,0,0
2243,2021-10-13,40-64,245750,2419,130,0,0,0,0,0,0
2244,2021-10-13,65+,85293,12708,198,0,0,0,0,0,0
2245,2021-10-14,0-17,95351,3,0,0,0,0,0,0,0
2246,2021-10-14,18-39,255169,111,13,0,0,0,0,0,0
2247,2021-10-14,40-64,246617,2426,143,0,0,0,0,0,0
2248,2021-10-14,65+,85594,12749,191,0,0,0,0,0,0
2249,2021-10-15,0-17,96081,3,1,0,0,0,0,0,0
2250,2021-10-15,18-39,255958,112,14,0,0,0,0,0,0
2251,2021-10-15,40-64,247454,2431,148,0,0,0,0,0,0
2252,2021-10-15,65+,85856,12771,205,0,0,0,0,0,0
2253,2021-10-16,0-17,96617,3,1,0,0,0,0,0,0
2254,2021-10-16,18-39,256682,112,13,0,0,0,0,0,0
2255,2021-10-16,40-64,248217,2436,147,0,0,0,0,0,0
2256,2021-10-16,65+,86134,12797,200,0,0,0,0,0,0
2257,2021-10-17,0-17,97057,3,1,0,0,0,0,0,0
2258,2021-10-17,18-39,257140,115,12,0,0,0,0,0,0
2259,2021-10-17,40-64,248800,2439,150,0,0,0,0,0,0
2260,2021-10-17,65+,86342,12818,194,0,0,0,0,0,0
2261,2021-10-18,0-17,97925,3,1,0,0,0,0,0,0
2262,2021-10-18,18-39,258035,117,10,0,0,0,0,0,0
2263,2021-10-18,40-64,249841,2447,149,0,0,0,0,0,0
2264,2021-10-18,65+,86685,12851,187,0,0,0,0,0,0
